20
u 10 7 983465909
d 18 19
i 0 16 386410510
i 10 8 155944267
d 13 9
s 7
s 3
u 18 13 583456850
s 14
u 12 17 50495818
u 8 19 495590343
d 2 10
i 14 6 560382333
s 14
s 9
u 18 14 938509119
s 17
i 16 19 708314829
u 4 6 15008984
d 5 1
u 17 16 461861445
s 0
u 11 16 824588404
d 15 1
s 5
d 11 17
s 2
d 18 4
s 8
s 10
s 5
s 2
i 3 3 374755499
u 0 14 872656190
s 3
s 12
d 5 15
d 12 19
d 5 17
i 17 17 553927986
i 5 11 829910898
d 12 16
d 8 19
u 0 14 776178318
d 0 8
u 6 2 100136437
u 4 18 770530037
s 1
i 6 7 108039189
d 11 13
d 6 19
d 1 6
d 7 7
u 12 17 614463855
u 6 9 975912292
i 18 8 326490551
i 2 8 385744531
u 0 17 188907305
d 8 0
i 3 13 162456728
u 0 12 882439839
s 7
u 9 10 814894266
u 4 4 245992238
s 19
u 3 17 965887957
s 2
d 8 12
s 4
i 2 6 106602296
s 9
u 1 2 699354957
u 18 14 318090491
d 12 8
i 7 12 224603208
u 7 11 23897259
i 2 14 552251033
u 8 13 549590023
u 3 13 702043123
u 2 14 652298280
u 7 0 925293194
d 6 16
s 19
s 9
d 7 2
i 15 10 591925421
i 1 14 626531982
i 8 16 176658892
s 19
s 14
s 14
u 5 18 55864987
u 2 1 952528596
u 4 1 170136877
s 3
i 17 13 787337307
i 12 1 984051965
i 6 0 460953158
i 18 14 753317208
u 16 14 999661584
s 15
s 5
s 12
d 9 4
d 15 5
s 14
d 11 15
i 18 6 553987390
u 18 10 829609634
d 17 15
i 15 15 879723200
s 3
s 8
s 5
s 2
s 5
i 16 13 83963223
i 7 11 14080921
i 12 18 947906611
d 16 3
i 14 19 555733270
u 2 12 335472763
u 10 6 863597517
s 19
i 4 0 932241072
u 10 4 360065537
u 4 7 27970257
i 18 1 261222345
i 11 6 346339468
i 16 17 23283808
u 10 0 695562040
u 14 11 927626040
u 3 6 11672331
i 2 0 70746074
i 5 5 715192406
u 3 11 125250137
u 15 5 786609169
d 15 16
s 14
s 18
d 18 14
i 16 3 166829025
s 19
s 7
d 15 16
i 2 11 317606912
s 11
u 16 12 671454087
i 11 13 575076535
d 16 13
u 17 15 355351309
d 2 0
s 8
s 3
d 16 0
i 3 8 883941494
s 8
u 12 1 87936260
s 4
i 10 14 338508280
s 15
d 10 15
i 15 10 386239209
u 9 9 550815721
d 12 1
s 13
u 12 5 295385007
i 6 14 852879940
u 7 19 272446268
i 11 8 365282672
i 13 14 686239907
d 18 9
s 4
s 7
d 4 17
i 1 7 559199887
s 10
s 9
i 2 8 284969901
i 1 12 915581492
s 9
d 13 5
u 11 16 865748707
i 15 9 978153241
d 16 7
s 3
s 17
i 5 17 194832835
i 0 6 948803689
i 1 12 431491520
s 4
i 9 1 357173285
d 0 16
u 2 10 936577727
d 6 8
i 18 9 222404135
s 3
u 13 11 159436486
u 0 8 488841006
d 17 17
d 2 17
u 16 11 247244144
u 16 10 911902777
i 3 4 793093177
i 14 1 808955204
i 14 10 345536228
i 9 7 991524741
s 9
s 7
u 2 1 843356292
u 1 6 753914002
d 17 16
d 3 12
s 8
u 19 7 895904507
d 10 18
i 11 17 766689782
i 4 12 958583339
s 0
u 5 13 729836466
i 14 4 490895295
u 13 18 416401216
d 0 18
i 17 7 681630740
d 18 18
u 5 3 495382845
s 3
s 4
u 9 4 859770513
d 4 15
i 11 13 685024966
u 0 16 845509863
d 16 16
s 1
i 6 3 32246472
i 9 10 953017110
i 7 8 719805674
d 8 0
u 3 15 379854453
d 18 11
u 8 4 858915113
u 16 6 393979453
s 15
s 14
d 8 17
i 9 7 765693628
u 17 4 172707170
s 18
i 10 16 408648290
u 6 7 934295948
u 19 6 888937711
s 0
d 15 13
i 2 17 770151177
s 2
d 13 9
d 3 9
i 1 1 113325710
u 7 0 661281009
d 15 4
s 0
u 7 14 971667647
d 10 8
d 6 1
i 9 17 455237849
d 0 8
u 1 2 546410308
i 2 15 129625282
u 7 5 191069841
d 8 12
i 14 7 409254819
i 19 7 950165307
i 15 14 668053701
d 7 5
i 0 11 78695644
d 7 4
s 17
s 19
u 12 2 497297118
u 1 15 863949552
i 16 18 687126812
d 10 17
i 5 19 503759774
s 19
u 12 2 524869318
d 13 2
s 0
d 0 16
i 1 15 966348094
i 19 18 546541364
s 5
u 1 2 512975939
u 6 2 542139313
d 13 4
u 13 15 855845765
i 16 4 722640137
d 11 3
s 0
d 19 9
d 1 1
d 13 3
s 0
u 5 8 421528983
u 12 8 817322301
i 9 13 598122341
u 8 16 341078079
i 5 16 885172749
d 12 19
u 12 6 758900045
s 7
d 2 9
d 4 6
u 6 4 819767438
d 19 17
s 10
u 14 17 704252347
u 16 0 521981554
i 7 8 258427666
s 10
i 8 10 459848512
u 12 17 80725453
u 0 15 675698776
d 7 17
i 13 9 547809250
d 9 19
u 18 12 434123756
i 16 14 869276550
u 0 19 51536846
s 0
s 5
d 16 13
s 8
u 2 8 177330933
d 5 16
s 12
d 5 16
d 12 18
s 16
s 19
d 2 12
i 7 3 897923232
s 8
i 14 9 614578310
i 5 0 106833563
s 6
d 17 13
i 14 13 226975697
s 5
s 13
d 13 7
u 13 1 715426265
s 7
d 17 17
s 15
d 18 8
i 2 3 745518737
i 5 18 469079663
u 14 4 639365443
i 10 19 732323077
i 13 6 835635741
d 5 12
i 17 15 158972056
i 11 17 405247316
i 8 12 13901402
s 6
i 4 12 96682381
s 16
u 10 8 384510495
i 9 3 284563136
i 1 0 251220189
s 9
u 11 16 345512413
s 0
i 6 12 271700136
s 11
d 16 6
u 19 1 57638177
d 11 14
s 17
d 17 11
d 9 7
d 15 14
u 12 15 858206462
i 18 12 933603978
i 10 2 870040626
s 5
d 1 9
s 19
u 2 8 648416563
i 4 18 761661422
u 16 5 876355844
d 1 1
u 8 9 644580855
d 13 18
s 2
i 7 14 183867839
s 8
u 0 16 340112694
u 11 12 291518976
u 4 10 906025276
s 8
d 7 3
i 11 0 364803977
d 9 0
s 14
i 19 4 547495469
u 16 6 633779388
d 0 8
i 12 13 926743655
d 18 17
d 13 11
d 8 10
i 6 16 246873421
i 18 8 438894185
s 2
i 1 4 332599552
d 18 4
s 2
i 13 16 566278036
d 2 8
d 9 9
u 1 3 21974365
u 11 10 755640901
s 16
s 0
s 16
u 19 11 256090957
i 0 16 521150168
i 12 1 445637478
d 6 5
i 4 9 117798936
d 13 7
d 7 11
d 16 7
u 19 8 928890680
d 15 0
i 17 8 320501711
s 12
s 16
s 0
u 8 13 956251067
d 1 7
u 6 19 225930624
i 6 10 553701042
u 3 9 603485605
u 16 16 538262797
s 18
i 9 19 270260579
i 14 5 63144215
u 16 6 772089780
u 6 19 636073075
i 1 8 761145707
u 10 18 752677683
i 2 8 300174498
u 9 13 311943161
u 12 1 432036131
s 13
i 19 11 643696890
i 0 7 913560547
i 18 1 247915714
u 3 16 86339343
i 3 5 723805797
d 7 5
d 0 11
d 19 18
i 3 13 561533153
i 6 5 526938759
u 10 16 88550072
s 18
s 12
u 12 18 140387339
i 17 2 540436054
i 16 14 115930024
d 18 4
u 10 19 996844632
d 6 3
u 19 19 986263281
s 12
s 14
d 5 6
i 16 5 947693039
u 11 18 505480221
i 3 12 587346793
s 1
u 4 1 917653929
u 5 11 694272102
s 12
d 16 0
s 6
i 17 17 634291363
s 17
s 19
d 19 15
u 2 16 256309634
s 14
i 11 9 807361593
d 13 5
u 19 2 990920048
u 10 12 511289517
s 11
s 19
u 8 18 992402977
i 16 5 425746474
d 2 18
s 7
u 10 8 378633689
i 6 5 139138583
s 6
u 10 4 315325726
s 2
i 17 17 531840140
u 19 17 148603752
u 3 10 522755079
s 4
u 4 1 286519460
i 3 10 645347071
i 1 10 264880075
i 10 6 81310506
i 11 14 433341056
d 4 11
d 3 13
s 11
u 6 14 795842045
s 11
d 13 15
u 14 16 439390225
d 18 16
u 19 6 351712950
u 18 8 251381439
u 2 14 293664495
u 10 3 825500975
i 7 9 899496191
s 16
i 1 18 64561318
s 0
i 12 1 325360791
s 16
s 7
d 0 1
d 14 19
u 7 6 42746858
i 15 3 866267909
i 9 19 550392875
i 0 16 646275513
i 9 14 639596661
u 11 4 918326365
s 0
u 18 3 72127483
u 8 15 295103286
u 13 7 232199667
d 18 8
i 13 0 422272681
s 2
s 18
d 8 0
d 12 17
u 19 17 179511770
u 9 14 963126550
d 2 0
s 16
i 10 12 512943047
i 19 12 776475670
u 4 11 407579687
s 7
i 17 14 243348231
s 14
u 17 9 983467944
d 12 1
s 19
i 12 12 864544065
s 13
d 10 6
u 6 9 436774418
s 8
d 0 2
i 14 12 829322663
i 11 7 726820081
u 1 7 424256352
s 4
u 13 11 212421829
u 16 11 552733996
u 14 9 392676806
i 17 3 295340685
d 11 17
s 0
s 17
s 14
u 15 2 89871063
d 2 3
s 18
u 11 1 209951156
s 17
s 2
u 8 10 945957075
d 3 16
u 13 5 777674671
s 10
s 15
u 4 15 683646843
i 5 12 985415067
d 1 18
i 6 17 424694581
i 18 1 24249893
i 5 9 461648455
d 11 18
d 14 10
d 16 10
s 16
u 13 13 911290878
u 15 8 472814477
s 15
s 4
s 6
d 1 3
i 3 7 472263398
u 17 18 313948110
i 19 3 225041639
d 9 16
d 14 8
s 19
i 2 19 920970206
s 14
u 18 9 653072615
s 10
d 18 19
i 8 6 344387544
s 9
d 12 13
d 1 18
d 1 14
d 10 19
u 2 6 52710217
u 6 4 173840218
i 4 9 302380021
i 8 11 495411490
i 14 13 280720485
d 2 12
d 9 2
u 0 17 503190697
s 15
i 14 17 816022584
i 1 12 241563694
d 12 2
s 3
u 1 7 195609395
i 5 16 958208844
d 13 14
u 10 17 341736531
u 16 16 800183189
s 19
s 16
i 6 17 241028210
d 5 4
u 4 12 564874578
d 4 3
u 1 8 282743383
s 8
u 6 16 136317025
i 17 19 694250472
s 6
i 8 17 986685919
u 19 19 315069628
d 19 13
s 13
u 5 18 514898623
s 2
i 7 2 361977143
s 7
i 16 6 171638056
d 2 5
i 10 8 264643264
d 10 11
u 9 17 795954334
u 17 2 169950656
u 2 0 407825571
s 18
i 1 1 196077312
d 18 2
d 6 10
u 16 6 559685552
u 16 11 527590340
s 3
d 0 18
d 1 9
u 19 4 798741505
i 11 18 883132497
i 5 16 705960806
d 13 3
u 10 3 461288483
i 10 18 782007564
i 19 8 149825616
s 13
s 12
u 9 6 159671689
u 15 0 964305742
u 16 2 371476549
s 17
d 10 6
i 2 15 946063381
i 3 14 786790675
u 18 19 992333224
u 4 3 561292727
u 12 18 601484194
u 18 12 915110949
u 4 18 350873934
s 13
d 10 19
i 16 7 73638120
i 16 1 119688966
d 0 16
i 7 0 301683126
i 17 8 570256835
s 15
s 2
i 14 16 389578700
s 15
s 8
i 9 10 264390650
s 0
d 16 2
i 6 13 308334880
u 7 3 950394466
u 10 8 133528753
s 17
s 2
s 1
u 7 5 621342510
s 3
s 5
u 16 16 823612671
u 14 17 194322929
u 9 2 985437723
i 7 3 871107494
d 14 0
u 3 5 722672551
d 12 11
u 4 13 200993892
d 1 7
i 16 3 751280463
s 19
d 3 2
s 19
u 12 8 287823498
u 11 5 538818909
s 0
d 6 0
s 14
d 14 16
i 2 9 121933033
s 18
u 12 6 546986805
d 15 15
s 16
d 15 18
i 19 16 597566044
s 6
i 18 5 548715041
d 9 12
d 9 2
s 0
d 7 10
i 8 10 991758755
s 14
s 3
s 16
i 18 8 87280431
i 12 3 794559960
d 19 12
u 19 12 474093010
i 1 13 80717810
i 11 14 12763929
i 14 14 707123032
s 1
i 3 3 908498645
i 14 9 67542082
d 12 2
d 9 0
i 5 5 791503227
d 15 15
s 2
s 8
s 1
i 16 1 688094417
u 0 1 609114735
i 7 3 502786318
i 16 9 360513779
i 5 0 62491426
d 11 2
i 5 17 185504577
u 17 15 891252223
d 8 14
i 17 8 483013117
d 19 5
i 19 4 466426087
u 1 5 628009923
d 12 4
u 19 19 99543259
i 11 16 413306275
s 17
s 19
s 14
i 13 2 88878436
i 5 2 244859315
i 3 2 232067121
i 12 12 323165533
d 13 4
u 18 14 947205151
s 1
i 2 3 32911252
u 19 10 843822703
s 14
i 7 5 679299785
d 15 14
d 16 4
d 9 3
u 16 6 328187495
d 7 12
i 7 14 506642181
s 0
u 1 18 37843345
d 12 10
d 7 2
i 4 0 324256697
d 8 18
d 11 0
s 19
i 11 0 12128188
u 5 9 293783006
u 6 10 745633997
i 15 15 616754067
u 4 0 541104533
i 2 2 640111441
d 9 17
d 2 15
u 13 3 94219101
i 18 11 302161904
u 13 6 306460263
i 6 8 37834427
s 16
i 13 14 627629321
s 9
s 17
d 11 10
s 0
d 19 12
d 6 0
i 3 9 393672123
d 19 1
d 12 3
i 8 12 345955670
u 1 4 452217134
d 8 16
d 14 12
u 19 17 975655785
i 4 2 377420888
u 2 4 402397464
s 4
d 13 10
u 18 4 595807491
d 15 14
d 17 6
d 18 10
d 1 10
s 17
d 19 18
d 2 6
s 7
u 18 16 813309229
i 17 14 73359037
i 5 16 526302752
d 11 7
s 19
i 10 4 245402899
u 17 14 348759054
d 16 13
s 19
d 16 7
u 19 7 495828478
i 18 12 244092927
i 12 10 669904968
s 4
i 18 12 156589672
s 4
u 13 0 566501996
s 18
s 0
s 9
u 12 12 574417928
u 19 18 386397931
d 19 5
s 2
d 17 14
i 19 0 443885548
u 19 0 852706572
d 8 12
u 10 13 408467127
i 5 16 779469036
i 5 0 718495772
i 16 10 256012364
d 6 13
d 9 8
i 18 2 635793135
i 16 5 825472091
s 10
s 18
u 8 16 691753306
s 10
d 0 16
u 15 14 321061247
s 7
i 5 6 55145545
s 17
s 11
d 14 1
s 4
s 1
s 18
i 2 6 657451672
d 15 6
u 15 16 428508879
s 4
u 7 10 348504811
i 13 5 768051573
i 6 6 601770843
i 17 12 455269587
d 19 5
s 19
d 18 12
d 13 15
u 4 11 586426254
d 17 17
i 13 9 486318506
s 10
u 15 1 95495055
i 18 12 84205251
d 19 9
u 11 6 629826248
d 9 14
s 19
s 12
d 17 0
s 16
s 8
u 5 2 584764244
d 15 0
s 9
i 6 16 541075360
s 5
d 17 0
d 9 17
i 7 19 580804530
d 8 2
u 16 6 907710262
s 5
s 5
i 0 12 83744895
i 12 7 723915586
s 6
d 8 7
d 3 7
u 6 3 239251396
d 2 15
s 18
i 3 12 836570191
i 3 17 114249077
u 18 7 739356035
d 12 5
u 17 5 640209859
i 0 15 802540348
i 1 8 652937050
u 3 6 750562570
d 16 10
u 19 8 186547350
d 3 6
d 7 5
u 13 4 34988782
i 7 17 552033524
i 10 10 717377148
i 0 18 229915975
u 3 3 470981787
d 15 17
i 19 6 453765605
d 8 15
d 18 16
s 18
u 8 8 38097644
u 9 4 10077534
i 1 16 824742963
i 5 9 495478532
u 2 4 841473965
u 11 4 973256090
s 13
u 18 5 979523546
s 6
s 5
d 3 16
i 11 17 808136326
d 14 2
s 6
u 17 13 288653331
d 8 10
i 11 2 972590736
s 1
s 7
u 19 0 978936669
u 3 12 96394797
d 9 10
u 7 9 730337955
d 10 3
u 0 13 883105915
s 5
s 14
i 5 14 753917134
d 11 13
i 9 5 415407508
d 7 10
u 14 11 165756435
s 1
s 19
s 17
d 15 4
i 8 7 438060999
i 2 12 875126844
i 18 12 141150159
d 15 4
s 18
u 19 2 42892180
s 14
s 5
u 5 7 502294598
s 16
s 14
i 14 6 218206140
u 4 1 480517578
i 2 19 436465501
d 15 13
i 12 10 686980902
i 7 13 259567395
s 9
i 12 12 101700911
d 12 17
d 9 13
u 19 5 980627137
d 12 19
d 19 16
d 5 8
d 14 15
i 8 9 661429479
d 1 2
i 18 14 532674568
u 8 10 626384444
u 1 15 662831186
s 0
u 14 3 808402367
u 18 16 741314005
s 18
i 16 5 630655239
u 2 9 753729221
d 16 19
i 13 5 291041378
i 18 12 186267956
u 15 14 199634637
u 11 15 340273898
s 3
i 5 10 576643487
u 3 11 406889265
u 1 3 554201752
i 13 19 319307014
d 4 18
u 8 8 516595820
s 13
u 14 14 158682711
u 0 17 404842071
u 17 15 718223968
i 6 17 142534640
u 15 2 314239092
u 2 7 554732759
d 7 5
s 17
u 19 8 971355120
d 9 18
u 14 1 447359910
s 3
d 7 5
s 19
u 5 16 278077865
i 11 15 569534695
i 6 10 928476480
s 6
i 15 17 558281133
d 15 16
i 3 16 292736297
s 18
i 10 6 930640275
s 7
u 18 7 744699793
s 1
s 1
u 16 7 656642345
i 6 11 666246499
i 7 4 904495815
s 9
s 14
d 11 1
d 10 1
s 13
u 16 15 505274735
d 9 6
i 9 3 563843337
i 12 12 850795951
i 14 10 567938518
u 1 6 544220252
d 19 3
s 4
u 5 17 565904646
d 3 18
d 18 5
d 10 16
i 1 1 391943370
s 2
u 15 0 341750355
u 2 11 187505950
u 7 6 176073564
d 5 6
d 11 12
u 4 16 338043703
d 8 15
u 3 1 125522789
d 2 12
u 12 16 264072824
i 0 17 847747578
s 15
i 1 10 601967654
u 10 11 637180315
u 3 19 691677514
u 8 12 587000690
u 13 8 481659209
d 19 0
i 12 3 742651687
d 3 9
s 7
u 11 3 814019891
s 0
u 2 3 372007549
i 12 19 174326029
i 4 14 677101244
u 5 9 467454607
s 0
u 14 19 704671274
s 4
u 3 6 580764558
i 12 17 507837645
s 18
i 17 13 156286204
i 10 7 74005607
i 11 8 360054834
i 4 9 542107081
d 8 11
i 7 17 874751802
s 17
i 6 18 66847888
d 15 18
u 15 15 185591103
s 13
s 17
u 6 1 709476008
d 10 8
i 5 16 20914519
s 19
u 5 10 397578358
s 7
d 10 16
i 2 8 519749812
d 10 16
d 14 10
i 3 7 485244921
i 6 0 521555611
s 14
s 5
s 9
s 1
u 0 11 781002917
i 13 2 973824448
s 8
i 2 9 284477251
d 8 4
s 14
s 12
s 13
u 12 7 937914707
u 13 11 169266910
s 14
i 0 1 945757688
i 13 0 135387227
s 8
i 3 3 905356088
i 3 3 214721737
i 17 2 739108310
s 19
u 1 7 630803564
u 15 16 734156268
s 13
d 19 10
i 3 18 495858724
s 18
i 2 11 612905048
d 2 9
i 5 19 634908913
s 18
s 15
s 1
i 12 2 681510782
i 4 3 943953640
s 17
u 15 13 299350981
s 1
i 2 9 204016695
i 8 18 445157732
s 2
d 10 9
i 6 4 879512202
s 7
d 0 15
u 5 13 545531511
s 19
u 12 7 117099728
d 15 15
u 4 19 654074339
u 17 17 318923301
s 6
u 13 2 562172292
i 15 17 705115809
i 11 17 639588015
u 6 2 851968016
d 5 17
u 14 13 99851489
s 7
d 9 14
d 4 8
u 11 16 329911945
u 2 11 53045998
u 19 8 321857460
s 7
d 13 12
d 6 0
u 14 15 519280549
s 3
d 7 19
d 12 9
i 3 16 91747894
s 8
i 11 18 345647893
i 9 0 134846080
s 5
d 3 14
s 4
i 5 11 693958684
u 1 7 420011749
u 11 13 247055840
s 4
d 17 17
i 15 12 50285644
d 12 10
s 14
s 4
s 10
s 14
s 17
s 2
u 14 11 934126475
i 4 9 131561292
s 3
i 11 2 660298227
d 13 6
d 18 2
s 11
d 9 0
u 3 11 203413861
u 1 13 745770634
u 15 13 876669584
u 2 4 155687040
d 5 17
i 15 3 520015683
d 14 9
s 14
i 1 11 387595680
s 9
d 14 4
u 0 3 462198756
i 14 5 945757472
u 18 19 824629889
d 2 5
d 10 6
u 5 0 406798705
u 6 14 934581348
u 12 2 839170964
u 1 19 534473460
u 14 9 373180537
u 14 6 408419838
d 11 6
i 14 9 116235921
u 5 14 200833981
s 1
d 8 12
d 15 8
u 1 7 283413771
i 12 17 876676684
u 15 2 111771785
d 4 15
d 15 11
d 14 10
i 3 2 562412546
i 15 8 204573079
u 6 3 744418712
u 16 0 522742801
s 9
u 18 0 690426099
s 9
i 16 19 254047606
i 10 13 90492487
d 7 5
s 8
u 5 13 195311520
d 2 0
i 6 19 210656734
u 19 5 619585009
u 13 12 587742246
i 2 17 968791306
s 11
u 10 3 986618293
d 5 8
s 10
i 17 2 872676815
d 15 3
s 11
s 17
u 10 9 376126567
u 14 5 11941017
i 3 7 360245334
i 8 9 122470931
s 17
s 4
d 8 12
d 17 9
u 7 6 749975539
u 10 12 544968238
d 8 15
d 12 5
s 4
i 18 5 130909311
s 15
i 6 15 17983249
i 13 3 879050968
d 12 2
s 0
u 9 17 398863422
u 15 18 914411456
d 2 10
u 15 5 687509142
d 0 17
s 2
d 16 9
s 12
u 9 12 978443545
i 2 19 813398717
s 14
s 0
d 17 0
u 17 2 568248207
s 7
d 19 17
u 0 14 202223303
i 12 19 47168929
i 2 13 129499529
i 16 2 117954946
u 19 7 932807749
s 18
d 9 17
s 5
u 6 16 698146462
d 1 10
d 13 12
u 19 2 916332395
s 19
d 7 11
d 3 13
s 10
d 8 2
d 6 12
i 16 18 99614556
d 3 14
i 13 13 649452214
i 15 17 762845080
s 4
s 8
u 3 17 483072782
s 16
u 15 16 302947596
s 18
i 18 3 57995733
u 7 18 138168954
u 9 14 661269459
u 1 18 737411793
d 7 12
s 16
d 1 1
s 16
s 0
d 14 4
u 8 15 728288247
u 0 9 186980305
s 14
u 10 12 205132695
u 0 6 686151705
d 10 11
u 19 17 11197122
s 11
i 0 14 684098337
i 5 6 512251557
u 19 5 37536763
d 18 7
i 5 4 813842906
s 6
d 4 0
d 12 0
u 4 10 76576220
s 15
u 12 9 753304047
i 18 13 551106078
s 15
s 16
u 19 17 636388096
i 5 12 761661925
i 8 4 761375067
d 17 11
d 10 6
d 6 2
d 3 19
s 9
d 11 11
d 12 10
i 9 16 244167720
d 16 6
s 12
d 3 2
d 10 15
s 17
i 15 17 150699801
i 1 7 983522606
i 17 17 68298115
i 1 7 107870173
u 3 6 296652896
u 12 12 631514475
s 3
u 11 17 645024011
i 5 14 717587046
s 0
i 7 7 35491379
s 2
s 2
u 17 11 368119444
i 19 7 615256430
s 8
d 19 17
s 17
i 11 17 968220304
d 12 15
s 17
i 5 6 33309809
i 12 13 431156214
d 10 7
s 0
u 11 18 187014625
d 2 8
s 6
u 14 11 940971802
d 14 9
s 3
i 5 7 625609524
u 11 11 834650477
u 4 16 361738997
i 11 3 452602864
s 6
s 0
i 9 9 208436954
d 14 1
d 9 7
s 17
i 18 6 795260324
i 2 17 472415680
i 12 5 361693234
s 1
u 3 6 549267939
u 7 2 936070465
i 15 14 804304257
u 9 0 836021876
d 1 0
i 11 6 582617658
s 18
d 9 6
s 1
s 9
d 13 3
s 19
i 15 1 54241337
d 9 5
s 19
s 19
u 0 17 449685808
s 1
i 7 5 233536941
d 15 16
u 13 1 652758557
u 0 8 269647744
s 6
s 6
u 14 1 640508358
s 12
i 11 3 454797441
i 5 19 569757362
u 18 4 282267081
s 18
d 7 9
d 5 5
s 8
d 5 6
i 2 5 752699886
s 15
s 7
d 6 2
i 13 13 154528986
i 6 13 338430560
u 13 12 754527751
i 12 4 447660749
u 16 11 379110545
u 7 10 832345116
i 10 4 358409245
d 4 11
s 3
u 5 10 146877875
d 8 4
i 16 8 341855509
u 16 11 547322399
u 12 3 325346941
u 16 8 958600552
i 0 19 635632584
s 4
i 10 5 983147889
u 15 1 858754290
d 12 16
s 3
d 3 5
s 4
i 14 16 110134243
i 11 18 396726350
u 15 19 110020305
u 18 6 503435442
d 16 14
d 14 9
i 17 8 404105478
i 17 8 877889890
u 18 2 405163817
d 4 10
d 6 5
s 12
i 12 0 753795809
d 0 18
s 14
i 7 14 968278032
d 3 15
i 5 0 428876851
i 11 18 270288794
i 9 2 123490356
d 5 14
i 4 1 398682101
u 10 1 556102586
s 17
d 12 6
i 16 7 660363114
s 18
s 16
i 14 3 609099338
i 13 13 911387957
i 14 8 985003577
u 9 7 796326075
u 12 1 46844093
d 15 3
u 18 2 987089129
d 19 16
u 3 11 991595389
u 15 1 819231888
s 6
d 0 7
d 1 5
s 1
s 14
u 19 5 715201094
s 1
s 0
d 5 15
i 2 5 519078898
d 19 13
d 2 6
s 10
s 17
u 2 0 740869159
i 2 7 403221068
i 0 8 224034925
u 0 12 909040188
d 8 4
d 2 12
s 16
i 12 19 246184244
i 19 15 628997871
s 13
d 13 18
s 9
u 16 1 598827193
i 2 2 107868142
u 9 4 994699095
d 9 11
d 1 5
i 19 2 855701888
u 11 4 229299013
u 12 5 233766690
i 19 15 705654398
u 16 3 502553861
u 11 7 728563459
d 14 15
u 4 0 471552194
u 18 0 444746621
d 15 14
s 12
d 0 17
s 16
u 9 10 532053537
i 10 15 649700080
d 15 3
i 10 8 923721723
u 0 12 990820280
u 3 9 431333444
d 16 15
d 9 10
u 17 4 243260547
u 7 0 907801047
u 13 13 73325332
s 15
d 10 2
s 10
i 19 19 549787293
d 16 19
i 15 19 659402067
i 9 5 497410285
i 3 11 532237730
i 5 3 612875502
d 13 8
u 16 14 236029668
d 18 8
d 12 16
d 6 3
s 7
u 1 4 53219745
d 6 17
u 14 10 219671449
i 9 9 870282255
u 11 2 758501622
d 8 3
u 11 10 908288654
u 3 18 982210865
u 14 0 307397532
s 15
d 3 9
i 5 17 595987278
s 5
u 6 8 673356236
i 10 19 658121970
s 2
i 16 0 944919827
i 16 12 349277824
i 14 5 120273759
s 2
i 16 6 879171970
u 7 9 397294550
s 2
d 3 6
u 19 15 126948528
d 14 8
i 1 15 67146917
d 4 0
u 6 19 476019546
d 8 10
i 5 2 497145888
i 7 6 563571803
i 7 18 313272435
s 7
d 14 15
u 15 0 485648951
d 3 5
i 9 3 908344860
s 5
u 14 6 778148600
s 15
i 18 13 960386722
i 7 12 719145238
i 15 6 170575491
u 18 2 597798192
i 17 6 937199194
s 2
d 19 19
s 16
s 13
i 4 6 671280455
u 11 19 805265060
u 12 6 332048437
u 13 5 910430977
s 12
i 4 14 383648550
d 10 19
u 13 15 104294204
d 3 0
s 4
d 19 6
u 2 8 777463128
d 12 0
i 10 19 485722784
s 15
i 10 7 369803004
d 10 11
i 12 18 806672419
i 15 11 26513301
i 9 16 873333646
u 5 3 503955669
s 5
u 4 3 102665375
i 9 18 350758728
u 18 10 91743597
u 4 1 431118719
i 13 8 509180506
u 4 9 710201818
d 9 11
s 6
s 13
u 9 13 81103887
u 5 15 582929019
s 8
u 15 19 178175016
d 4 12
u 13 17 890762159
i 2 11 595133258
i 0 4 363704076
i 7 1 404570081
u 14 5 364700448
i 12 3 355799620
d 16 4
u 8 13 883222386
s 3
u 13 12 41208824
s 18
d 18 15
s 9
i 3 10 560344866
d 0 4
d 19 13
d 11 19
u 15 6 32974402
i 2 1 500582344
u 6 10 704634305
s 1
i 2 10 270771313
d 2 3
i 14 19 568696388
u 7 11 841869853
d 1 11
s 9
d 18 1
d 19 1
u 11 11 774443804
s 15
u 11 1 538290934
s 15
d 2 1
i 18 3 416461187
u 5 18 165943182
s 12
i 3 1 339469628
d 16 7
u 16 11 799875451
i 6 10 677130168
s 11
i 19 4 934343427
d 3 13
i 5 7 80457533
u 10 0 580652677
i 0 18 406010030
s 4
d 14 2
s 11
d 19 14
i 17 9 260655202
i 6 10 478203186
s 1
u 12 1 838452019
i 1 10 194689461
i 0 13 980773381
i 0 12 904135800
s 18
d 1 17
i 10 0 826146077
s 6
i 13 11 671456701
d 14 2
u 6 17 17329161
d 5 6
d 0 14
s 10
i 14 7 434727932
d 16 17
u 0 2 34151907
d 6 12
i 14 10 437393407
u 11 12 791235736
d 9 5
d 8 1
i 19 9 64095381
s 5
i 10 9 886517511
s 9
i 7 18 212949412
u 1 10 786881916
u 17 1 92913623
d 8 10
u 1 15 500252010
d 6 18
s 17
i 6 16 289957735
d 9 4
s 11
d 17 9
s 14
u 15 19 790493660
d 19 16
i 19 5 996196623
i 13 0 868030490
d 2 16
d 12 13
d 19 19
d 7 7
d 9 19
i 6 18 462602895
i 12 5 545186186
u 3 8 272932063
i 14 6 726354021
d 13 15
u 8 19 678868434
i 2 15 771796903
i 1 13 482629065
s 6
